time,q,raw_price,bid,ask,volume,open_interest,mark_type,stale
2025-10-06T01:00:00.000Z,0.6700,0.6700,0.6700,0.6800,2.00,24150.00,trade,false
2025-10-06T02:00:00.000Z,0.6800,0.6800,0.6700,0.6800,6.00,24151.00,trade,false
2025-10-06T03:00:00.000Z,0.6800,0.6800,0.6700,0.6800,21.00,24158.00,trade,false
2025-10-06T04:00:00.000Z,0.6750,,0.6700,0.6800,0.00,24158.00,midpoint,false
2025-10-06T05:00:00.000Z,0.6750,,0.6700,0.6800,0.00,24158.00,midpoint,false
2025-10-06T06:00:00.000Z,0.6750,,0.6700,0.6800,0.00,24158.00,midpoint,false
2025-10-06T07:00:00.000Z,0.6800,0.6800,0.6700,0.6800,4.00,24158.00,trade,false
2025-10-06T08:00:00.000Z,0.6750,,0.6700,0.6800,0.00,24158.00,midpoint,false
2025-10-06T09:00:00.000Z,0.6700,0.6700,0.6700,0.6800,28.00,24158.00,trade,false
2025-10-06T10:00:00.000Z,0.6800,0.6800,0.6700,0.6800,7.00,24158.00,trade,false
2025-10-06T11:00:00.000Z,0.6750,,0.6700,0.6800,0.00,24158.00,midpoint,false
2025-10-06T12:00:00.000Z,0.6750,,0.6700,0.6800,0.00,24158.00,midpoint,false
2025-10-06T13:00:00.000Z,0.6700,0.6700,0.6700,0.6800,45.00,24113.00,trade,false
2025-10-06T14:00:00.000Z,0.6700,0.6700,0.6700,0.6800,144.00,24113.00,trade,false
2025-10-06T15:00:00.000Z,0.6750,,0.6700,0.6800,0.00,24113.00,midpoint,false
2025-10-06T16:00:00.000Z,0.6750,,0.6700,0.6800,0.00,24113.00,midpoint,false
2025-10-06T17:00:00.000Z,0.6750,,0.6700,0.6800,0.00,24113.00,midpoint,false
2025-10-06T18:00:00.000Z,0.6750,,0.6700,0.6800,0.00,24113.00,midpoint,false
2025-10-06T19:00:00.000Z,0.6800,0.6800,0.6700,0.6900,70.00,24183.00,trade,false
2025-10-06T20:00:00.000Z,0.6700,0.6700,0.6700,0.6900,72.00,24183.00,trade,false
2025-10-06T21:00:00.000Z,0.6800,,0.6700,0.6900,0.00,24183.00,midpoint,false
2025-10-06T22:00:00.000Z,0.6900,0.6900,0.6700,0.6900,7.00,24190.00,trade,false
