time,q,raw_price,bid,ask,volume,open_interest,mark_type,stale
2025-02-15T13:00:00Z,0.615,,0.6,0.63,0.0,241773.0,midpoint,false
2025-02-15T14:00:00Z,0.63,0.63,0.62,0.63,301.0,241974.0,trade,false
2025-02-15T15:00:00Z,0.63,0.63,0.62,0.63,294.0,242004.0,trade,false
2025-02-15T16:00:00Z,0.63,0.63,0.62,0.63,906.0,242565.0,trade,false
2025-02-15T17:00:00Z,0.63,0.63,0.62,0.63,80.0,242599.0,trade,false
2025-02-15T18:00:00Z,0.62,0.62,0.63,0.64,189.0,242603.0,trade,false
2025-02-15T19:00:00Z,0.64,0.64,0.63,0.64,304.0,242907.0,trade,false
2025-02-15T20:00:00Z,0.63,0.63,0.63,0.64,1215.0,242922.0,trade,false
2025-02-15T21:00:00Z,0.64,0.64,0.63,0.64,80.0,242992.0,trade,false
2025-02-15T22:00:00Z,0.63,0.63,0.63,0.64,50.0,242992.0,trade,false
2025-02-15T23:00:00Z,0.64,0.64,0.63,0.64,15.0,242992.0,trade,false
2025-02-16T00:00:00Z,0.63,0.63,0.63,0.64,547.0,243539.0,trade,false
2025-02-16T01:00:00Z,0.64,0.64,0.63,0.64,145.0,243684.0,trade,false
2025-02-16T02:00:00Z,0.64,0.64,0.63,0.64,150.0,243834.0,trade,false
2025-02-16T03:00:00Z,0.63,0.63,0.63,0.64,733.0,244567.0,trade,false
2025-02-16T04:00:00Z,0.63,0.63,0.63,0.64,215.0,244773.0,trade,false
2025-02-16T05:00:00Z,0.63,0.63,0.62,0.64,825.0,245598.0,trade,false
2025-02-16T06:00:00Z,0.625,,0.62,0.63,0.0,245598.0,midpoint,false
2025-02-16T07:00:00Z,0.62,0.62,0.62,0.63,39.0,245608.0,trade,false
2025-02-16T08:00:00Z,0.63,0.63,0.62,0.63,79.0,245675.0,trade,false
2025-02-16T14:00:00Z,0.64,0.64,0.62,0.63,1164.0,246839.0,trade,false
2025-02-16T15:00:00Z,0.62,0.62,0.62,0.63,384.0,247208.0,trade,false
2025-02-16T16:00:00Z,0.64,0.64,0.63,0.64,754.0,247931.0,trade,false
2025-02-16T17:00:00Z,0.59,0.59,0.6,0.64,709.0,247838.0,trade,false
2025-02-16T18:00:00Z,0.65,0.65,0.63,0.66,2816.0,249727.0,trade,false
2025-02-16T19:00:00Z,0.67,0.67,0.66,0.68,99.0,249821.0,trade,false
2025-02-16T20:00:00Z,0.63,0.63,0.63,0.65,187.0,249820.0,trade,false
2025-02-16T21:00:00Z,0.68,0.68,0.65,0.67,7758.0,256413.0,trade,false
2025-02-16T22:00:00Z,0.71,0.71,0.69,0.71,4798.0,261120.0,trade,false
2025-02-16T23:00:00Z,0.7,0.7,0.7,0.72,1572.0,261485.0,trade,false
2025-02-17T00:00:00Z,0.7,0.7,0.7,0.72,85.0,261499.0,trade,false
2025-02-17T01:00:00Z,0.71,0.71,0.7,0.71,38.0,261537.0,trade,false
2025-02-17T02:00:00Z,0.7,0.7,0.7,0.71,65.0,261537.0,trade,false
2025-02-17T03:00:00Z,0.71,0.71,0.7,0.71,4.0,261541.0,trade,false
2025-02-17T04:00:00Z,0.7,0.7,0.69,0.7,103.0,261444.0,trade,false
2025-02-17T05:00:00Z,0.69,0.69,0.69,0.7,130.0,261416.0,trade,false
2025-02-17T06:00:00Z,0.7,0.7,0.69,0.7,101.0,261416.0,trade,false
2025-02-17T07:00:00Z,0.69,0.69,0.68,0.69,429.0,261448.0,trade,false
2025-02-17T08:00:00Z,0.69,0.69,0.68,0.69,181.0,261629.0,trade,false
2025-02-17T13:00:00Z,0.68,,0.67,0.69,0.0,261629.0,midpoint,false
2025-02-17T14:00:00Z,0.7,0.7,0.68,0.7,1735.0,262470.0,trade,false
2025-02-17T15:00:00Z,0.69,0.69,0.67,0.69,4356.0,262303.0,trade,false
2025-02-17T16:00:00Z,0.67,0.67,0.67,0.69,289.0,262519.0,trade,false
2025-02-17T17:00:00Z,0.67,0.67,0.68,0.69,213.0,262574.0,trade,false
2025-02-17T18:00:00Z,0.68,0.68,0.67,0.69,605.0,262456.0,trade,false
2025-02-17T19:00:00Z,0.66,0.66,0.66,0.68,1551.0,261902.0,trade,false
2025-02-17T20:00:00Z,0.66,0.66,0.66,0.68,250.0,261834.0,trade,false
2025-02-17T21:00:00Z,0.68,0.68,0.66,0.67,535.0,261977.0,trade,false
2025-02-17T22:00:00Z,0.67,0.67,0.66,0.67,67.0,262010.0,trade,false
2025-02-17T23:00:00Z,0.67,0.67,0.66,0.67,499.0,262472.0,trade,false
2025-02-18T00:00:00Z,0.68,0.68,0.66,0.67,673.0,263132.0,trade,false
2025-02-18T01:00:00Z,0.66,0.66,0.66,0.67,316.0,263427.0,trade,false
2025-02-18T02:00:00Z,0.68,0.68,0.66,0.68,380.0,263804.0,trade,false
2025-02-18T03:00:00Z,0.68,0.68,0.66,0.68,63.0,263861.0,trade,false
2025-02-18T04:00:00Z,0.68,0.68,0.67,0.68,100.0,263961.0,trade,false
2025-02-18T05:00:00Z,0.67,0.67,0.67,0.68,350.0,263931.0,trade,false
2025-02-18T06:00:00Z,0.71,0.71,0.69,0.71,6317.0,270192.0,trade,false
2025-02-18T07:00:00Z,0.71,0.71,0.69,0.71,347.0,270289.0,trade,false
2025-02-18T08:00:00Z,0.695,,0.69,0.7,0.0,270289.0,midpoint,false
2025-02-18T14:00:00Z,0.7,0.7,0.69,0.7,139.0,270289.0,trade,false
2025-02-18T15:00:00Z,0.71,0.71,0.69,0.7,139.0,270367.0,trade,false
2025-02-18T16:00:00Z,0.69,0.69,0.69,0.7,17.0,270368.0,trade,false
2025-02-18T17:00:00Z,0.7,0.7,0.7,0.71,109.0,270378.0,trade,false
2025-02-18T18:00:00Z,0.7,0.7,0.69,0.71,245.0,270347.0,trade,false
2025-02-18T19:00:00Z,0.69,0.69,0.69,0.7,50.0,270347.0,trade,false
2025-02-18T20:00:00Z,0.69,0.69,0.69,0.7,122.0,270327.0,trade,false
2025-02-18T21:00:00Z,0.71,0.71,0.69,0.71,155.0,270457.0,trade,false
2025-02-18T22:00:00Z,0.7,0.7,0.69,0.7,48.0,270448.0,trade,false
2025-02-18T23:00:00Z,0.68,0.68,0.69,0.7,12.0,270460.0,trade,false
2025-02-19T00:00:00Z,0.69,0.69,0.69,0.7,28.0,270460.0,trade,false
2025-02-19T01:00:00Z,0.69,0.69,0.69,0.7,48.0,270492.0,trade,false
2025-02-19T02:00:00Z,0.69,0.69,0.69,0.7,153.0,270645.0,trade,false
2025-02-19T03:00:00Z,0.69,0.69,0.68,0.7,199.0,270804.0,trade,false
2025-02-19T04:00:00Z,0.7,0.7,0.68,0.7,87.0,270891.0,trade,false
2025-02-19T05:00:00Z,0.69,0.69,0.67,0.69,1332.0,270787.0,trade,false
